pygame 2.5.1 (SDL 2.28.2, Python 3.7.13)
Hello from the pygame community. https://www.pygame.org/contribute.html
INFO: listening to server localhost:2000
Example of automatic vehicle control from client side.
waypoint: Location(x=-19.400000, y=243.600006, z=0.100000)
run_step waypoint loc: Location(x=9.536192, y=292.996063, z=0.000000)
run_step waypoint loc: Location(x=9.536192, y=292.996063, z=0.000000)
run_step waypoint loc: Location(x=9.536192, y=292.996063, z=0.000000)
run_step waypoint loc: Location(x=9.504614, y=290.995087, z=0.000000)
run_step waypoint loc: Location(x=9.504614, y=290.995087, z=0.000000)
run_step waypoint loc: Location(x=9.504614, y=290.995087, z=0.000000)
run_step waypoint loc: Location(x=9.504614, y=290.995087, z=0.000000)
run_step waypoint loc: Location(x=9.504614, y=290.995087, z=0.000000)
run_step waypoint loc: Location(x=9.473066, y=288.995331, z=0.000000)
run_step waypoint loc: Location(x=9.473066, y=288.995331, z=0.000000)
run_step waypoint loc: Location(x=9.473066, y=288.995331, z=0.000000)
run_step waypoint loc: Location(x=9.473066, y=288.995331, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.441519, y=286.995575, z=0.000000)
run_step waypoint loc: Location(x=9.409971, y=284.995819, z=0.000000)
run_step waypoint loc: Location(x=9.409971, y=284.995819, z=0.000000)
run_step waypoint loc: Location(x=9.409971, y=284.995819, z=0.000000)
run_step waypoint loc: Location(x=9.409971, y=284.995819, z=0.000000)
run_step waypoint loc: Location(x=9.378424, y=282.996063, z=0.000000)
run_step waypoint loc: Location(x=9.378424, y=282.996063, z=0.000000)
run_step waypoint loc: Location(x=9.378424, y=282.996063, z=0.000000)
run_step waypoint loc: Location(x=9.378424, y=282.996063, z=0.000000)
run_step waypoint loc: Location(x=9.378424, y=282.996063, z=0.000000)
run_step waypoint loc: Location(x=9.346876, y=280.996307, z=0.000000)
run_step waypoint loc: Location(x=9.346876, y=280.996307, z=0.000000)
run_step waypoint loc: Location(x=9.346876, y=280.996307, z=0.000000)
run_step waypoint loc: Location(x=9.346876, y=280.996307, z=0.000000)
run_step waypoint loc: Location(x=9.346876, y=280.996307, z=0.000000)
run_step waypoint loc: Location(x=9.315329, y=278.996552, z=0.000000)
run_step waypoint loc: Location(x=9.315329, y=278.996552, z=0.000000)
run_step waypoint loc: Location(x=9.315329, y=278.996552, z=0.000000)
run_step waypoint loc: Location(x=9.315329, y=278.996552, z=0.000000)
run_step waypoint loc: Location(x=9.315329, y=278.996552, z=0.000000)
run_step waypoint loc: Location(x=9.283781, y=276.996826, z=0.000000)
run_step waypoint loc: Location(x=9.283781, y=276.996826, z=0.000000)
run_step waypoint loc: Location(x=9.283781, y=276.996826, z=0.000000)
run_step waypoint loc: Location(x=9.283781, y=276.996826, z=0.000000)
run_step waypoint loc: Location(x=9.283781, y=276.996826, z=0.000000)
run_step waypoint loc: Location(x=9.252234, y=274.997070, z=0.000000)
run_step waypoint loc: Location(x=9.252234, y=274.997070, z=0.000000)
run_step waypoint loc: Location(x=9.252234, y=274.997070, z=0.000000)
run_step waypoint loc: Location(x=9.252234, y=274.997070, z=0.000000)
run_step waypoint loc: Location(x=9.252234, y=274.997070, z=0.000000)
run_step waypoint loc: Location(x=9.220687, y=272.997314, z=0.000000)
run_step waypoint loc: Location(x=9.220687, y=272.997314, z=0.000000)
run_step waypoint loc: Location(x=9.220687, y=272.997314, z=0.000000)
run_step waypoint loc: Location(x=9.220687, y=272.997314, z=0.000000)
run_step waypoint loc: Location(x=9.220687, y=272.997314, z=0.000000)
run_step waypoint loc: Location(x=9.189139, y=270.997559, z=0.000000)
run_step waypoint loc: Location(x=9.189139, y=270.997559, z=0.000000)
run_step waypoint loc: Location(x=9.189139, y=270.997559, z=0.000000)
run_step waypoint loc: Location(x=9.189139, y=270.997559, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.157592, y=268.997803, z=0.000000)
run_step waypoint loc: Location(x=9.126044, y=266.998047, z=0.000000)
run_step waypoint loc: Location(x=9.126044, y=266.998047, z=0.000000)
run_step waypoint loc: Location(x=9.126044, y=266.998047, z=0.000000)
run_step waypoint loc: Location(x=9.126044, y=266.998047, z=0.000000)
run_step waypoint loc: Location(x=9.094497, y=264.998322, z=0.000000)
run_step waypoint loc: Location(x=9.094497, y=264.998322, z=0.000000)
run_step waypoint loc: Location(x=9.094497, y=264.998322, z=0.000000)
run_step waypoint loc: Location(x=9.094497, y=264.998322, z=0.000000)
run_step waypoint loc: Location(x=9.094497, y=264.998322, z=0.000000)
run_step waypoint loc: Location(x=9.062634, y=262.978546, z=0.000000)
run_step waypoint loc: Location(x=9.062634, y=262.978546, z=0.000000)
run_step waypoint loc: Location(x=9.062634, y=262.978546, z=0.000000)
run_step waypoint loc: Location(x=9.062634, y=262.978546, z=0.000000)
run_step waypoint loc: Location(x=9.062634, y=262.978546, z=0.000000)
run_step waypoint loc: Location(x=9.031086, y=260.978790, z=0.000000)
run_step waypoint loc: Location(x=9.031086, y=260.978790, z=0.000000)
run_step waypoint loc: Location(x=9.031086, y=260.978790, z=0.000000)
run_step waypoint loc: Location(x=9.031086, y=260.978790, z=0.000000)
run_step waypoint loc: Location(x=9.031086, y=260.978790, z=0.000000)
run_step waypoint loc: Location(x=8.999539, y=258.979034, z=0.000000)
run_step waypoint loc: Location(x=8.999539, y=258.979034, z=0.000000)
run_step waypoint loc: Location(x=8.999539, y=258.979034, z=0.000000)
run_step waypoint loc: Location(x=8.999539, y=258.979034, z=0.000000)
run_step waypoint loc: Location(x=8.999539, y=258.979034, z=0.000000)
run_step waypoint loc: Location(x=8.967992, y=256.979279, z=0.000000)
run_step waypoint loc: Location(x=8.967992, y=256.979279, z=0.000000)
run_step waypoint loc: Location(x=8.967992, y=256.979279, z=0.000000)
run_step waypoint loc: Location(x=8.967992, y=256.979279, z=0.000000)
run_step waypoint loc: Location(x=8.967992, y=256.979279, z=0.000000)
run_step waypoint loc: Location(x=8.936444, y=254.979538, z=0.000000)
run_step waypoint loc: Location(x=8.936444, y=254.979538, z=0.000000)
run_step waypoint loc: Location(x=8.936444, y=254.979538, z=0.000000)
run_step waypoint loc: Location(x=8.936444, y=254.979538, z=0.000000)
run_step waypoint loc: Location(x=8.904897, y=252.979797, z=0.000000)
run_step waypoint loc: Location(x=8.904897, y=252.979797, z=0.000000)
run_step waypoint loc: Location(x=8.904897, y=252.979797, z=0.000000)
run_step waypoint loc: Location(x=8.904897, y=252.979797, z=0.000000)
run_step waypoint loc: Location(x=8.904897, y=252.979797, z=0.000000)
run_step waypoint loc: Location(x=8.873349, y=250.980042, z=0.000000)
run_step waypoint loc: Location(x=8.873349, y=250.980042, z=0.000000)
run_step waypoint loc: Location(x=8.873349, y=250.980042, z=0.000000)
run_step waypoint loc: Location(x=8.873349, y=250.980042, z=0.000000)
run_step waypoint loc: Location(x=8.873349, y=250.980042, z=0.000000)
run_step waypoint loc: Location(x=8.841802, y=248.980286, z=0.000000)
run_step waypoint loc: Location(x=8.841802, y=248.980286, z=0.000000)
run_step waypoint loc: Location(x=8.841802, y=248.980286, z=0.000000)
run_step waypoint loc: Location(x=8.841802, y=248.980286, z=0.000000)
run_step waypoint loc: Location(x=8.841802, y=248.980286, z=0.000000)
run_step waypoint loc: Location(x=8.810255, y=246.980530, z=0.000000)
run_step waypoint loc: Location(x=8.810255, y=246.980530, z=0.000000)
run_step waypoint loc: Location(x=8.810255, y=246.980530, z=0.000000)
run_step waypoint loc: Location(x=8.810255, y=246.980530, z=0.000000)
run_step waypoint loc: Location(x=8.810255, y=246.980530, z=0.000000)
run_step waypoint loc: Location(x=8.778708, y=244.980789, z=0.000000)
run_step waypoint loc: Location(x=8.778708, y=244.980789, z=0.000000)
run_step waypoint loc: Location(x=8.778708, y=244.980789, z=0.000000)
run_step waypoint loc: Location(x=8.778708, y=244.980789, z=0.000000)
run_step waypoint loc: Location(x=8.778708, y=244.980789, z=0.000000)
run_step waypoint loc: Location(x=8.747160, y=242.981033, z=0.000000)
run_step waypoint loc: Location(x=8.747160, y=242.981033, z=0.000000)
run_step waypoint loc: Location(x=8.747160, y=242.981033, z=0.000000)
run_step waypoint loc: Location(x=8.747160, y=242.981033, z=0.000000)
run_step waypoint loc: Location(x=8.747160, y=242.981033, z=0.000000)
run_step waypoint loc: Location(x=8.715612, y=240.981277, z=0.000000)
run_step waypoint loc: Location(x=8.715612, y=240.981277, z=0.000000)
run_step waypoint loc: Location(x=8.715612, y=240.981277, z=0.000000)
run_step waypoint loc: Location(x=8.715612, y=240.981277, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.684065, y=238.981537, z=0.000000)
run_step waypoint loc: Location(x=8.652517, y=236.981781, z=0.000000)
run_step waypoint loc: Location(x=8.652517, y=236.981781, z=0.000000)
run_step waypoint loc: Location(x=8.652517, y=236.981781, z=0.000000)
run_step waypoint loc: Location(x=8.652517, y=236.981781, z=0.000000)
run_step waypoint loc: Location(x=8.620970, y=234.982025, z=0.000000)
run_step waypoint loc: Location(x=8.620970, y=234.982025, z=0.000000)
run_step waypoint loc: Location(x=8.620970, y=234.982025, z=0.000000)
run_step waypoint loc: Location(x=8.620970, y=234.982025, z=0.000000)
run_step waypoint loc: Location(x=8.620970, y=234.982025, z=0.000000)
run_step waypoint loc: Location(x=8.589422, y=232.982285, z=0.000000)
run_step waypoint loc: Location(x=8.589422, y=232.982285, z=0.000000)
run_step waypoint loc: Location(x=8.589422, y=232.982285, z=0.000000)
run_step waypoint loc: Location(x=8.589422, y=232.982285, z=0.000000)
run_step waypoint loc: Location(x=8.589422, y=232.982285, z=0.000000)
run_step waypoint loc: Location(x=8.557875, y=230.982529, z=0.000000)
run_step waypoint loc: Location(x=8.557875, y=230.982529, z=0.000000)
run_step waypoint loc: Location(x=8.557875, y=230.982529, z=0.000000)
run_step waypoint loc: Location(x=8.557875, y=230.982529, z=0.000000)
run_step waypoint loc: Location(x=8.557875, y=230.982529, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.502352, y=227.462982, z=0.000000)
run_step waypoint loc: Location(x=8.470804, y=225.463226, z=0.000000)
run_step waypoint loc: Location(x=8.470804, y=225.463226, z=0.000000)
run_step waypoint loc: Location(x=8.470804, y=225.463226, z=0.000000)
run_step waypoint loc: Location(x=8.470804, y=225.463226, z=0.000000)
run_step waypoint loc: Location(x=8.439257, y=223.463486, z=0.000000)
run_step waypoint loc: Location(x=8.439257, y=223.463486, z=0.000000)
run_step waypoint loc: Location(x=8.439257, y=223.463486, z=0.000000)
run_step waypoint loc: Location(x=8.439257, y=223.463486, z=0.000000)
run_step waypoint loc: Location(x=8.439257, y=223.463486, z=0.000000)
run_step waypoint loc: Location(x=8.407709, y=221.463730, z=0.000000)
run_step waypoint loc: Location(x=8.407709, y=221.463730, z=0.000000)
run_step waypoint loc: Location(x=8.407709, y=221.463730, z=0.000000)
run_step waypoint loc: Location(x=8.407709, y=221.463730, z=0.000000)
run_step waypoint loc: Location(x=8.407709, y=221.463730, z=0.000000)
run_step waypoint loc: Location(x=8.376162, y=219.463974, z=0.000000)
run_step waypoint loc: Location(x=8.376162, y=219.463974, z=0.000000)
run_step waypoint loc: Location(x=8.376162, y=219.463974, z=0.000000)
run_step waypoint loc: Location(x=8.376162, y=219.463974, z=0.000000)
run_step waypoint loc: Location(x=8.376162, y=219.463974, z=0.000000)
run_step waypoint loc: Location(x=8.344614, y=217.464233, z=0.000000)
run_step waypoint loc: Location(x=8.344614, y=217.464233, z=0.000000)
run_step waypoint loc: Location(x=8.344614, y=217.464233, z=0.000000)
run_step waypoint loc: Location(x=8.344614, y=217.464233, z=0.000000)
run_step waypoint loc: Location(x=8.344614, y=217.464233, z=0.000000)
run_step waypoint loc: Location(x=8.313066, y=215.464478, z=0.000000)
run_step waypoint loc: Location(x=8.313066, y=215.464478, z=0.000000)
run_step waypoint loc: Location(x=8.313066, y=215.464478, z=0.000000)
run_step waypoint loc: Location(x=8.313066, y=215.464478, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.281519, y=213.464722, z=0.000000)
run_step waypoint loc: Location(x=8.249972, y=211.464966, z=0.000000)
run_step waypoint loc: Location(x=8.249972, y=211.464966, z=0.000000)
run_step waypoint loc: Location(x=8.249972, y=211.464966, z=0.000000)
run_step waypoint loc: Location(x=8.249972, y=211.464966, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.218425, y=209.465225, z=0.000000)
run_step waypoint loc: Location(x=8.186877, y=207.465469, z=0.000000)
run_step waypoint loc: Location(x=8.186877, y=207.465469, z=0.000000)
run_step waypoint loc: Location(x=8.186877, y=207.465469, z=0.000000)
run_step waypoint loc: Location(x=8.186877, y=207.465469, z=0.000000)
run_step waypoint loc: Location(x=8.155485, y=205.470901, z=0.000000)
run_step waypoint loc: Location(x=8.155485, y=205.470901, z=0.000000)
run_step waypoint loc: Location(x=8.155485, y=205.470901, z=0.000000)
run_step waypoint loc: Location(x=8.155485, y=205.470901, z=0.000000)
run_step waypoint loc: Location(x=8.155485, y=205.470901, z=0.000000)
run_step waypoint loc: Location(x=8.129545, y=203.508057, z=0.000000)
run_step waypoint loc: Location(x=8.129545, y=203.508057, z=0.000000)
run_step waypoint loc: Location(x=8.129545, y=203.508057, z=0.000000)
run_step waypoint loc: Location(x=8.129545, y=203.508057, z=0.000000)
run_step waypoint loc: Location(x=8.129545, y=203.508057, z=0.000000)
run_step waypoint loc: Location(x=8.110321, y=201.526733, z=0.000000)
run_step waypoint loc: Location(x=8.110321, y=201.526733, z=0.000000)
run_step waypoint loc: Location(x=8.110321, y=201.526733, z=0.000000)
run_step waypoint loc: Location(x=8.110321, y=201.526733, z=0.000000)
run_step waypoint loc: Location(x=8.110321, y=201.526733, z=0.000000)
run_step waypoint loc: Location(x=8.091909, y=199.526825, z=0.000000)
run_step waypoint loc: Location(x=8.091909, y=199.526825, z=0.000000)
run_step waypoint loc: Location(x=8.091909, y=199.526825, z=0.000000)
run_step waypoint loc: Location(x=8.091909, y=199.526825, z=0.000000)
run_step waypoint loc: Location(x=8.073498, y=197.526901, z=0.000000)
run_step waypoint loc: Location(x=8.073498, y=197.526901, z=0.000000)
run_step waypoint loc: Location(x=8.073498, y=197.526901, z=0.000000)
run_step waypoint loc: Location(x=8.073498, y=197.526901, z=0.000000)
run_step waypoint loc: Location(x=8.073498, y=197.526901, z=0.000000)
run_step waypoint loc: Location(x=8.055086, y=195.526993, z=0.000000)
run_step waypoint loc: Location(x=8.055086, y=195.526993, z=0.000000)
run_step waypoint loc: Location(x=8.055086, y=195.526993, z=0.000000)
run_step waypoint loc: Location(x=8.055086, y=195.526993, z=0.000000)
run_step waypoint loc: Location(x=8.055086, y=195.526993, z=0.000000)
run_step waypoint loc: Location(x=8.036675, y=193.527069, z=0.000000)
run_step waypoint loc: Location(x=8.036675, y=193.527069, z=0.000000)
run_step waypoint loc: Location(x=8.036675, y=193.527069, z=0.000000)
run_step waypoint loc: Location(x=8.036675, y=193.527069, z=0.000000)
run_step waypoint loc: Location(x=8.036675, y=193.527069, z=0.000000)
run_step waypoint loc: Location(x=8.018264, y=191.527161, z=0.000000)
run_step waypoint loc: Location(x=8.018264, y=191.527161, z=0.000000)
run_step waypoint loc: Location(x=8.018264, y=191.527161, z=0.000000)
run_step waypoint loc: Location(x=8.018264, y=191.527161, z=0.000000)
run_step waypoint loc: Location(x=8.018264, y=191.527161, z=0.000000)
run_step waypoint loc: Location(x=7.999852, y=189.527252, z=0.000000)
run_step waypoint loc: Location(x=7.999852, y=189.527252, z=0.000000)
run_step waypoint loc: Location(x=7.999852, y=189.527252, z=0.000000)
run_step waypoint loc: Location(x=7.999852, y=189.527252, z=0.000000)
run_step waypoint loc: Location(x=7.999852, y=189.527252, z=0.000000)
run_step waypoint loc: Location(x=7.981441, y=187.527328, z=0.000000)
run_step waypoint loc: Location(x=7.981441, y=187.527328, z=0.000000)
run_step waypoint loc: Location(x=7.981441, y=187.527328, z=0.000000)
run_step waypoint loc: Location(x=7.981441, y=187.527328, z=0.000000)
run_step waypoint loc: Location(x=7.981441, y=187.527328, z=0.000000)
run_step waypoint loc: Location(x=7.963029, y=185.527420, z=0.000000)
run_step waypoint loc: Location(x=7.963029, y=185.527420, z=0.000000)
run_step waypoint loc: Location(x=7.963029, y=185.527420, z=0.000000)
run_step waypoint loc: Location(x=7.963029, y=185.527420, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.944618, y=183.527496, z=0.000000)
run_step waypoint loc: Location(x=7.926207, y=181.527588, z=0.000000)
run_step waypoint loc: Location(x=7.926207, y=181.527588, z=0.000000)
run_step waypoint loc: Location(x=7.926207, y=181.527588, z=0.000000)
run_step waypoint loc: Location(x=7.926207, y=181.527588, z=0.000000)
run_step waypoint loc: Location(x=7.907795, y=179.527664, z=0.000000)
run_step waypoint loc: Location(x=7.907795, y=179.527664, z=0.000000)
run_step waypoint loc: Location(x=7.907795, y=179.527664, z=0.000000)
run_step waypoint loc: Location(x=7.907795, y=179.527664, z=0.000000)
run_step waypoint loc: Location(x=7.907795, y=179.527664, z=0.000000)
run_step waypoint loc: Location(x=7.889383, y=177.527756, z=0.000000)
run_step waypoint loc: Location(x=7.889383, y=177.527756, z=0.000000)
run_step waypoint loc: Location(x=7.889383, y=177.527756, z=0.000000)
run_step waypoint loc: Location(x=7.889383, y=177.527756, z=0.000000)
run_step waypoint loc: Location(x=7.889383, y=177.527756, z=0.000000)
run_step waypoint loc: Location(x=7.870972, y=175.527832, z=0.000000)
run_step waypoint loc: Location(x=7.870972, y=175.527832, z=0.000000)
run_step waypoint loc: Location(x=7.870972, y=175.527832, z=0.000000)
run_step waypoint loc: Location(x=7.870972, y=175.527832, z=0.000000)
run_step waypoint loc: Location(x=7.870972, y=175.527832, z=0.000000)
run_step waypoint loc: Location(x=7.852561, y=173.527924, z=0.000000)
run_step waypoint loc: Location(x=7.852561, y=173.527924, z=0.000000)
run_step waypoint loc: Location(x=7.852561, y=173.527924, z=0.000000)
run_step waypoint loc: Location(x=7.852561, y=173.527924, z=0.000000)
run_step waypoint loc: Location(x=7.852561, y=173.527924, z=0.000000)
run_step waypoint loc: Location(x=7.834149, y=171.528015, z=0.000000)
run_step waypoint loc: Location(x=7.834149, y=171.528015, z=0.000000)
run_step waypoint loc: Location(x=7.834149, y=171.528015, z=0.000000)
run_step waypoint loc: Location(x=7.834149, y=171.528015, z=0.000000)
run_step waypoint loc: Location(x=7.834149, y=171.528015, z=0.000000)
run_step waypoint loc: Location(x=7.815738, y=169.528091, z=0.000000)
run_step waypoint loc: Location(x=7.815738, y=169.528091, z=0.000000)
run_step waypoint loc: Location(x=7.815738, y=169.528091, z=0.000000)
run_step waypoint loc: Location(x=7.815738, y=169.528091, z=0.000000)
run_step waypoint loc: Location(x=7.797326, y=167.528183, z=0.000000)
run_step waypoint loc: Location(x=7.797326, y=167.528183, z=0.000000)
run_step waypoint loc: Location(x=7.797326, y=167.528183, z=0.000000)
run_step waypoint loc: Location(x=7.797326, y=167.528183, z=0.000000)
run_step waypoint loc: Location(x=7.797326, y=167.528183, z=0.000000)
run_step waypoint loc: Location(x=7.778915, y=165.528259, z=0.000000)
run_step waypoint loc: Location(x=7.778915, y=165.528259, z=0.000000)
run_step waypoint loc: Location(x=7.778915, y=165.528259, z=0.000000)
run_step waypoint loc: Location(x=7.778915, y=165.528259, z=0.000000)
run_step waypoint loc: Location(x=7.778915, y=165.528259, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.749608, y=162.344849, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.701226, y=158.323395, z=0.000000)
run_step waypoint loc: Location(x=7.664798, y=156.286713, z=0.000000)
run_step waypoint loc: Location(x=7.664798, y=156.286713, z=0.000000)
run_step waypoint loc: Location(x=7.664798, y=156.286713, z=0.000000)
run_step waypoint loc: Location(x=7.664798, y=156.286713, z=0.000000)
run_step waypoint loc: Location(x=7.664798, y=156.286713, z=0.000000)
run_step waypoint loc: Location(x=7.620226, y=154.250214, z=0.000000)
run_step waypoint loc: Location(x=7.620226, y=154.250214, z=0.000000)
run_step waypoint loc: Location(x=7.620226, y=154.250214, z=0.000000)
run_step waypoint loc: Location(x=7.620226, y=154.250214, z=0.000000)
run_step waypoint loc: Location(x=7.620226, y=154.250214, z=0.000000)
run_step waypoint loc: Location(x=7.567511, y=152.213898, z=0.000000)
run_step waypoint loc: Location(x=7.567511, y=152.213898, z=0.000000)
run_step waypoint loc: Location(x=7.567511, y=152.213898, z=0.000000)
run_step waypoint loc: Location(x=7.567511, y=152.213898, z=0.000000)
run_step waypoint loc: Location(x=7.567511, y=152.213898, z=0.000000)
run_step waypoint loc: Location(x=7.506652, y=150.177795, z=0.000000)
run_step waypoint loc: Location(x=7.506652, y=150.177795, z=0.000000)
run_step waypoint loc: Location(x=7.506652, y=150.177795, z=0.000000)
run_step waypoint loc: Location(x=7.506652, y=150.177795, z=0.000000)
run_step waypoint loc: Location(x=7.506652, y=150.177795, z=0.000000)
run_step waypoint loc: Location(x=7.437650, y=148.141968, z=0.000000)
run_step waypoint loc: Location(x=7.437650, y=148.141968, z=0.000000)
run_step waypoint loc: Location(x=7.437650, y=148.141968, z=0.000000)
run_step waypoint loc: Location(x=7.437650, y=148.141968, z=0.000000)
run_step waypoint loc: Location(x=7.437650, y=148.141968, z=0.000000)
run_step waypoint loc: Location(x=7.360503, y=146.106445, z=0.000000)
run_step waypoint loc: Location(x=7.360503, y=146.106445, z=0.000000)
run_step waypoint loc: Location(x=7.360503, y=146.106445, z=0.000000)
run_step waypoint loc: Location(x=7.360503, y=146.106445, z=0.000000)
run_step waypoint loc: Location(x=7.360503, y=146.106445, z=0.000000)
run_step waypoint loc: Location(x=7.275214, y=144.071228, z=0.000000)
run_step waypoint loc: Location(x=7.275214, y=144.071228, z=0.000000)
run_step waypoint loc: Location(x=7.275214, y=144.071228, z=0.000000)
run_step waypoint loc: Location(x=7.275214, y=144.071228, z=0.000000)
run_step waypoint loc: Location(x=7.275214, y=144.071228, z=0.000000)
run_step waypoint loc: Location(x=7.181781, y=142.036377, z=0.000000)
run_step waypoint loc: Location(x=7.181781, y=142.036377, z=0.000000)
run_step waypoint loc: Location(x=7.181781, y=142.036377, z=0.000000)
run_step waypoint loc: Location(x=7.181781, y=142.036377, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=7.080205, y=140.001907, z=0.000000)
run_step waypoint loc: Location(x=6.970515, y=137.967865, z=0.000000)
run_step waypoint loc: Location(x=6.970515, y=137.967865, z=0.000000)
run_step waypoint loc: Location(x=6.970515, y=137.967865, z=0.000000)
run_step waypoint loc: Location(x=6.970515, y=137.967865, z=0.000000)
run_step waypoint loc: Location(x=6.853403, y=135.942719, z=0.000000)
run_step waypoint loc: Location(x=6.853403, y=135.942719, z=0.000000)
run_step waypoint loc: Location(x=6.853403, y=135.942719, z=0.000000)
run_step waypoint loc: Location(x=6.853403, y=135.942719, z=0.000000)
run_step waypoint loc: Location(x=6.853403, y=135.942719, z=0.000000)
run_step waypoint loc: Location(x=6.739061, y=133.972198, z=0.000000)
run_step waypoint loc: Location(x=6.739061, y=133.972198, z=0.000000)
run_step waypoint loc: Location(x=6.739061, y=133.972198, z=0.000000)
run_step waypoint loc: Location(x=6.739061, y=133.972198, z=0.000000)
run_step waypoint loc: Location(x=6.739061, y=133.972198, z=0.000000)
run_step waypoint loc: Location(x=6.632848, y=132.012085, z=0.000000)
run_step waypoint loc: Location(x=6.632848, y=132.012085, z=0.000000)
run_step waypoint loc: Location(x=6.632848, y=132.012085, z=0.000000)
run_step waypoint loc: Location(x=6.632848, y=132.012085, z=0.000000)
run_step waypoint loc: Location(x=6.632848, y=132.012085, z=0.000000)
run_step waypoint loc: Location(x=6.534451, y=130.051559, z=0.000000)
